generated_smiles,pyg_data
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cccnc5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[30, 3], edge_index=[2, 68])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cccs5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[29, 3], edge_index=[2, 66])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5ccncc5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[30, 3], edge_index=[2, 68])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cn(-c6cn([C@@H]7CCCCO7)nn6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cn(-c6cn([C@H]7CCCCO7)nn6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cn([C@@H]6CCCCO6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cn([C@H]6CCCCO6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cn([C@H]6CC[C@]7(C)[C@@H]6[C@H](O)C[C@@H]6[C@@]8(C)CC[C@H](N)C(C)(C)[C@@H]8CC[C@]67C)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[53, 3], edge_index=[2, 122])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cnc6ccccc6c5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[34, 3], edge_index=[2, 78])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5cncc(Br)c5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[31, 3], edge_index=[2, 70])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5coc6c(c(O)cc7occ([C@@H]8CCCCO8)c(=O)c76)c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[47, 3], edge_index=[2, 108])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5coc6c(c(O)cc7occ([C@H]8CCCCO8)c(=O)c76)c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[47, 3], edge_index=[2, 108])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5coc6cc(O)c7c(=O)c([C@@H]8CCCCO8)coc7c6c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[47, 3], edge_index=[2, 108])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5coc6cc(O)c7c(=O)c([C@H]8CCCCO8)coc7c6c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[47, 3], edge_index=[2, 108])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5coc6ccccc6c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5csc(-c6csc([C@@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5csc(-c6csc([C@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5csc(-c6nc([C@@H]7CCCCO7)cs6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5csc(-c6nc([C@H]7CCCCO7)cs6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5csc([C@@H]6CCCCO6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5csc([C@H]6CCCCO6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5csc([C@H]6CC[C@]7(C)[C@@H]6[C@H](O)C[C@@H]6[C@@]8(C)CC[C@H](N)C(C)(C)[C@@H]8CC[C@]67C)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[53, 3], edge_index=[2, 122])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5n[nH]c(-c6n[nH]c([C@@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5n[nH]c(-c6n[nH]c([C@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5n[nH]c(-c6nc([C@@H]7CCCCO7)n[nH]6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5n[nH]c(-c6nc([C@H]7CCCCO7)n[nH]6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5n[nH]c([C@@H]6CCCCO6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5n[nH]c([C@H]6CCCCO6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5n[nH]c([C@H]6CC[C@]7(C)[C@@H]6[C@H](O)C[C@@H]6[C@@]8(C)CC[C@H](N)C(C)(C)[C@@H]8CC[C@]67C)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[53, 3], edge_index=[2, 122])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(-c6csc([C@@H]7CCCCO7)n6)cs5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(-c6csc([C@H]7CCCCO7)n6)cs5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(-c6n[nH]c([C@@H]7CCCCO7)n6)n[nH]5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(-c6n[nH]c([C@H]7CCCCO7)n6)n[nH]5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(-c6nc([C@@H]7CCCCO7)cs6)cs5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(-c6nc([C@@H]7CCCCO7)n[nH]6)n[nH]5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(-c6nc([C@H]7CCCCO7)cs6)cs5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(-c6nc([C@H]7CCCCO7)n[nH]6)n[nH]5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(N)nc6[nH]c7ccccc7c56)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[38, 3], edge_index=[2, 88])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(N)nc6c5ncn6-c5nc(N)nc6c5ncn6[C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(N)nc6c5ncn6-c5nc(N)nc6c5ncn6[C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(N)nc6c5ncn6[C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc(N)nc6c5ncn6[C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc([C@@H]6CCCCO6)cs5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc([C@@H]6CCCCO6)n[nH]5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc([C@H]6CCCCO6)cs5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc([C@H]6CCCCO6)n[nH]5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc6[nH]c(-c7cc(=O)n8nc([C@@H]9CCCCO9)nc8[nH]7)cc(=O)n6n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc6[nH]c(-c7cc(=O)n8nc([C@H]9CCCCO9)nc8[nH]7)cc(=O)n6n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc6[nH]c(-c7nc8[nH]c([C@@H]9CCCCO9)cc(=O)n8n7)cc(=O)n6n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc6[nH]c(-c7nc8[nH]c([C@H]9CCCCO9)cc(=O)n8n7)cc(=O)n6n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc6[nH]c([C@@H]7CCCCO7)cc(=O)n6n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc6[nH]c([C@H]7CCCCO7)cc(=O)n6n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nc6ccccc6[nH]5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[33, 3], edge_index=[2, 76])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nnc6c(n5)[nH]c5ccccc56)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[37, 3], edge_index=[2, 86])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nnn(-c6nnn([C@@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nnn(-c6nnn([C@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nnn([C@@H]6CCCCO6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nnn([C@H]6CCCCO6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](c5nnn([C@H]6CC[C@]7(C)[C@@H]6[C@H](O)C[C@@H]6[C@@]8(C)CC[C@H](N)C(C)(C)[C@@H]8CC[C@]67C)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[53, 3], edge_index=[2, 122])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cc(-c6cn([C@@H]7CCCCO7)nn6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cc(-c6cn([C@H]7CCCCO7)nn6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cc(-n6cc([C@@H]7CCCCO7)nn6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cc(-n6cc([C@H]7CCCCO7)nn6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cc([C@@H]6CCCCO6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cc([C@H]6CCCCO6)nn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5ccnc5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[29, 3], edge_index=[2, 66])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnc6c(-c7nc(N)nc8c7ncn8[C@@H]7CCCCO7)nc(N)nc65)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnc6c(-c7nc(N)nc8c7ncn8[C@H]7CCCCO7)nc(N)nc65)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnc6c(-n7cnc8c([C@@H]9CCCCO9)nc(N)nc87)nc(N)nc65)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnc6c(-n7cnc8c([C@H]9CCCCO9)nc(N)nc87)nc(N)nc65)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[50, 3], edge_index=[2, 116])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnc6c([C@@H]7CCCCO7)nc(N)nc65)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnc6c([C@H]7CCCCO7)nc(N)nc65)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cncn5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[29, 3], edge_index=[2, 66])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnn([C@@H]6CCCCO6)c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[36, 3], edge_index=[2, 82])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnn([C@H]6CCCCO6)c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[36, 3], edge_index=[2, 82])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5cnn([C@H]6CC[C@]7(C)[C@@H]6[C@H](O)C[C@@H]6[C@@]8(C)CC[C@H](N)C(C)(C)[C@@H]8CC[C@]67C)c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[54, 3], edge_index=[2, 124])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5ncn([C@@H]6CCCCO6)c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[36, 3], edge_index=[2, 82])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5ncn([C@H]6CCCCO6)c5=O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[36, 3], edge_index=[2, 82])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5nnc(-c6nnn([C@@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5nnc(-c6nnn([C@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5nnc(-n6nnc([C@@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5nnc(-n6nnc([C@H]7CCCCO7)n6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[40, 3], edge_index=[2, 92])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5nnc([C@@H]6CCCCO6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](n5nnc([C@H]6CCCCO6)n5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N2CCC(O)([C@@H]3CCCCO3)CC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[42, 3], edge_index=[2, 96])"
CC1(C)[C@@H](N2CCC(O)([C@H]3CCCCO3)CC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[42, 3], edge_index=[2, 96])"
CC1(C)[C@@H](N2CCC([C@@H]3CCCCO3)CC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[41, 3], edge_index=[2, 94])"
CC1(C)[C@@H](N2CCC([C@H]3CCCCO3)CC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[41, 3], edge_index=[2, 94])"
CC1(C)[C@@H](N2CCCCC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](C5(N6CCCCC6)N=N5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[38, 3], edge_index=[2, 88])"
CC1(C)[C@@H](N2CCCCC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](N5CCCCC5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N2CCCCC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N2CCCCC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N2CCN([C@@H]3CCCCO3)CC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[41, 3], edge_index=[2, 94])"
CC1(C)[C@@H](N2CCN([C@@H]3c4ccccc4[C@@H]4[C@H](c5ccccc53)C4(F)F)CC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[53, 3], edge_index=[2, 124])"
CC1(C)[C@@H](N2CCN([C@@H]3c4ccccc4[C@@H]4[C@H](c5ccccc53)C4(F)F)CC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[53, 3], edge_index=[2, 124])"
CC1(C)[C@@H](N2CCN([C@H]3CCCCO3)CC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[41, 3], edge_index=[2, 94])"
CC1(C)[C@@H](N2CCOCC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](C5(N6CCOCC6)N=N5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[38, 3], edge_index=[2, 88])"
CC1(C)[C@@H](N2CCOCC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H](N5CCOCC5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N2CCOCC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
CC1(C)[C@@H](N2CCOCC2)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@H]5CCCCO5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,"Data(x=[35, 3], edge_index=[2, 80])"
